hero_kick_left: .word 20, 20
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,0,0,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,0,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,
199,199,199,199,0,0,0,0,0,174,174,0,0,199,199,199,199,199,199,199,
199,199,199,199,199,174,174,174,174,174,174,0,0,199,199,199,199,199,255,199,
199,199,199,199,255,0,0,174,0,0,174,174,0,70,199,255,255,255,255,199,
199,199,199,199,255,174,0,0,0,0,174,174,174,6,255,255,255,255,255,199,
199,199,199,199,6,174,0,174,174,0,174,174,6,255,255,255,255,6,6,199,
199,199,199,199,174,174,174,165,174,101,174,174,6,6,6,255,6,174,174,199,
199,199,199,199,199,174,174,92,166,174,174,174,6,6,6,255,174,174,174,199,
199,199,199,199,199,174,174,174,174,174,174,174,175,255,255,255,174,199,199,199,
199,0,0,199,199,199,174,174,174,174,174,6,255,255,255,255,199,199,199,199,
199,0,0,255,255,255,255,255,255,6,6,6,255,255,255,255,199,199,199,199,
199,0,255,255,255,255,255,255,255,0,0,0,255,255,255,199,199,199,199,199,
199,0,255,255,255,255,255,255,255,255,255,255,255,255,255,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,255,255,255,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,255,255,255,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,255,255,255,0,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,0,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


