hero_left: .word 20, 20
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,
199,199,0,0,0,0,0,9,83,83,1,0,199,199,199,199,199,199,199,199,
199,199,0,92,93,92,101,174,174,101,0,1,199,199,199,199,199,199,199,199,
199,199,199,165,165,174,174,101,101,166,9,10,199,199,199,199,199,199,199,199,
199,199,199,199,92,83,92,74,166,174,174,78,78,255,255,199,199,199,199,199,
199,199,199,199,101,9,165,82,101,174,174,86,94,255,255,255,255,199,199,199,
199,199,255,255,174,166,166,166,166,174,166,166,255,255,255,255,255,255,199,199,
199,199,247,255,174,174,166,166,166,174,94,174,94,166,255,255,255,247,199,199,
199,199,94,174,207,166,166,174,174,174,166,175,175,175,199,207,94,102,199,199,
199,199,174,174,199,174,174,174,174,174,94,175,255,255,199,199,174,174,199,199,
199,199,199,199,199,207,183,183,94,78,6,175,255,255,199,199,199,207,199,199,
199,199,199,199,199,199,255,255,84,3,2,173,255,255,199,199,199,199,199,199,
199,199,199,199,199,199,255,255,246,246,182,255,255,255,199,199,199,199,199,199,
199,199,199,199,199,199,255,255,255,255,255,255,255,255,255,199,199,199,199,199,
199,199,199,199,199,199,255,255,199,199,199,199,255,255,255,199,199,199,199,199,
199,199,199,199,199,255,255,255,199,199,199,199,207,255,255,207,199,199,199,199,
199,199,199,199,199,255,255,255,199,199,199,199,199,255,255,207,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


